序號,答案
20240627124001,1214.12
20240627125001,916.12
20240627130001,1344.59
20240627131001,1029.16
20240627132001,1056.82
20240627133001,499.05
20240627134001,334.66
20240627135001,179.97
20240627140001,214.47
20240627141001,322.6
20240627142001,320.33
20240627143001,165.75
20240627144001,104.95
20240627145001,58.64
20240627150001,44.42
20240627151001,102.85
20240627152001,102.43
20240627153001,70.4
20240627154001,67.61
20240627155001,44.13
20240627160001,57.8
20240627161001,58.83
20240627162001,47.04
20240627163001,34.01
20240627164001,20.19
20240627165001,19.02
20240713090001,635.93
20240713091001,605.89
20240713092001,789.29
20240713093001,856.85
20240713094001,927.69
20240713095001,812.69
20240713100001,1271.08
20240713101001,1100.58
20240713102001,595.89
20240713103001,1262.15
20240713104001,1384.01
20240713105001,1348.32
20240713110001,1328.92
20240713111001,1381.52
20240713112001,1381.79
20240713113001,1233.39
20240713114001,1318.55
20240713115001,1302.15
20240713120001,1276.58
20240713121001,1260.86
20240713122001,1300.64
20240713123001,1234.87
20240713124001,1211.24
20240713125001,1191.47
20240713130001,1220.7
20240713131001,1129.62
20240713132001,1104.6
20240713133001,686.03
20240713134001,411.64
20240713135001,469.25
20240713140001,395.25
20240713141001,316.45
20240713142001,645.99
20240713143001,461.56
20240713144001,293.06
20240713145001,245.18
20240713150001,166.12
20240713151001,145.91
20240713152001,139.92
20240713153001,186.74
20240713154001,76.02
20240713155001,73.42
20240713160001,56.85
20240713161001,38.12
20240713162001,24.19
20240713163001,8.38
20240713164001,6.99
20240713165001,10.07
20240715090001,882.57
20240715091001,978.25
20240715092001,995.38
20240715093001,1014.78
20240715094001,973.07
20240715095001,807.7
20240715100001,838.53
20240715101001,1113.84
20240715102001,928.53
20240715103001,1209.68
20240715104001,677.17
20240715105001,603.16
20240715110001,813.26
20240715111001,1232.78
20240715112001,1275.84
20240715113001,1097.55
20240715114001,1085.44
20240715115001,1154.57
20240715120001,1213.53
20240715121001,1197.84
20240715122001,1120.47
20240715123001,1103.01
20240715124001,806.38
20240715125001,502.98
20240715130001,1178.36
20240715131001,979.06
20240715132001,507.7
20240715133001,671.58
20240715134001,500.12
20240715135001,620.12
20240715140001,927.63
20240715141001,586.58
20240715142001,371.98
20240715143001,610.9
20240715144001,625.02
20240715145001,423.45
20240715150001,106.28
20240715151001,206.23
20240715152001,100.79
20240715153001,86.57
20240715154001,60.64
20240715155001,48.42
20240715160001,39.23
20240715161001,39.47
20240715162001,25.5
20240715163001,24.64
20240715164001,19.21
20240715165001,16.62
20240927090004,691.13
20240927091004,512.71
20240927092004,730.04
20240927093004,708.67
20240927094004,853.5
20240927095004,1152.67
20240927100004,620.22
20240927101004,855.59
20240927102004,697.34
20240927103004,702.86
20240927104004,867.3
20240927105004,1191.12
20240927110004,1203.43
20240927111004,1036.58
20240927112004,1036.28
20240927113004,1079.65
20240927114004,1110.45
20240927115004,961.7
20240927120004,1099.72
20240927121004,1008.62
20240927122004,793.61
20240927123004,651.37
20240927124004,389.3
20240927125004,255.51
20240927130004,502.85
20240927131004,387.52
20240927132004,415.86
20240927133004,373.24
20240927134004,385.62
20240927135004,376.49
20240927140004,96.24
20240927141004,145.93
20240927142004,145.91
20240927143004,126.79
20240927144004,121.82
20240927145004,128.18
20240927150004,42.6
20240927151004,30.35
20240927152004,29.44
20240927153004,11.21
20240927154004,24.51
20240927155004,24.75
20240927160004,9.97
20240927161004,5.04
20240927162004,11.79
20240927163004,7.07
20240927164004,8.37
20240927165004,6.32
20241018090004,631.43
20241018091004,842.48
20241018092004,844.02
20241018093004,835.29
20241018094004,878.02
20241018095004,877.38
20241018100004,846.34
20241018101004,813.25
20241018102004,857.36
20241018103004,841.7
20241018104004,843.08
20241018105004,846.54
20241018110004,894.47
20241018111004,827.52
20241018112004,824.03
20241018113004,841.04
20241018114004,851.34
20241018115004,882.51
20241018120004,757.32
20241018121004,1119.45
20241018122004,883.35
20241018123004,1017.53
20241018124004,925.57
20241018125004,720.57
20241018130004,909.28
20241018131004,852.58
20241018132004,915.04
20241018133004,747.65
20241018134004,627.16
20241018135004,794.87
20241018140004,740.88
20241018141004,705.08
20241018142004,696.73
20241018143004,575.98
20241018144004,359.91
20241018145004,391.44
20241018150004,202.53
20241018151004,185.08
20241018152004,163.99
20241018153004,181.41
20241018154004,151.26
20241018155004,82.48
20241018160004,32.21
20241018161004,21.14
20241018162004,17.7
20241018163004,9.43
20241018164004,7.73
20241018165004,2.59
20240918090007,6.31
20240918091007,11.86
20240918092007,13.03
20240918093007,44.67
20240918094007,52.04
20240918095007,66.85
20240918100007,93.71
20240918101007,123.98
20240918102007,130.42
20240918103007,144.58
20240918104007,129.3
20240918105007,58.63
20240918110007,52.58
20240918111007,42.39
20240918112007,113.32
20240918113007,152.36
20240918114007,137.0
20240918115007,77.67
20240918120007,13.99
20240918121007,19.02
20240918122007,36.01
20240918123007,15.96
20240918124007,27.46
20240918125007,29.87
20240918130007,27.04
20240918131007,31.58
20240918132007,25.08
20240918133007,29.09
20240918134007,40.98
20240918135007,44.03
20240918140007,17.27
20240918141007,40.96
20240918142007,26.88
20240918143007,39.06
20240918144007,76.42
20240918145007,39.71
20240918150007,181.28
20240918151007,206.06
20240918152007,109.34
20240918153007,40.13
20240918154007,40.55
20240918155007,25.68
20240918160007,26.24
20240918161007,25.25
20240918162007,14.85
20240918163007,12.44
20240918164007,9.23
20240918165007,4.16
20240920090007,1570.89
20240920091007,1573.16
20240920092007,1638.19
20240920093007,1659.99
20240920094007,1670.29
20240920095007,1686.49
20240920100007,1608.81
20240920101007,1653.59
20240920102007,1472.31
20240920103007,1139.1
20240920104007,1053.99
20240920105007,1652.64
20240920110007,1679.83
20240920111007,1644.33
20240920112007,1762.36
20240920113007,1719.42
20240920114007,1715.74
20240920115007,1707.09
20240920120007,1740.97
20240920121007,1652.06
20240920122007,1626.11
20240920123007,1682.66
20240920124007,1656.96
20240920125007,1413.28
20240920130007,1345.53
20240920131007,619.42
20240920132007,402.29
20240920133007,426.49
20240920134007,497.91
20240920135007,419.84
20240920140007,551.48
20240920141007,450.83
20240920142007,335.57
20240920143007,268.2
20240920144007,213.78
20240920145007,196.4
20240920150007,112.04
20240920151007,96.85
20240920152007,44.38
20240920153007,38.25
20240920154007,30.94
20240920155007,38.09
20240920160007,20.38
20240920161007,14.78
20240920162007,10.44
20240920163007,7.75
20240920164007,2.68
20240920165007,3.38
20241016090007,1457.73
20241016091007,1670.23
20241016092007,1683.87
20241016093007,1491.65
20241016094007,1501.94
20241016095007,1464.96
20241016100007,1011.58
20241016101007,1699.23
20241016102007,1042.98
20241016103007,1621.94
20241016104007,1621.61
20241016105007,1563.56
20241016110007,1468.76
20241016111007,1440.63
20241016112007,1537.86
20241016113007,1664.78
20241016114007,1669.66
20241016115007,1430.27
20241016120007,1323.89
20241016121007,1098.41
20241016122007,1064.36
20241016123007,1130.8
20241016124007,1140.86
20241016125007,843.21
20241016130007,806.05
20241016131007,754.67
20241016132007,655.73
20241016133007,449.72
20241016134007,463.8
20241016135007,520.55
20241016140007,292.96
20241016141007,169.49
20241016142007,225.92
20241016143007,154.17
20241016144007,41.14
20241016145007,25.72
20241016150007,48.79
20241016151007,50.65
20241016152007,42.13
20241016153007,35.94
20241016154007,41.29
20241016155007,53.58
20241016160007,22.87
20241016161007,24.52
20241016162007,18.49
20241016163007,16.55
20241016164007,17.65
20241016165007,10.42
20240922090008,48.21
20240922091008,41.34
20240922092008,50.18
20240922093008,58.49
20240922094008,61.61
20240922095008,66.7
20240922100008,45.03
20240922101008,47.29
20240922102008,86.65
20240922103008,71.51
20240922104008,106.92
20240922105008,367.42
20240922110008,274.58
20240922111008,375.44
20240922112008,331.95
20240922113008,232.11
20240922114008,232.43
20240922115008,378.05
20240922120008,586.1
20240922121008,510.91
20240922122008,256.94
20240922123008,216.46
20240922124008,218.0
20240922125008,285.12
20240922130008,49.26
20240922131008,30.96
20240922132008,22.78
20240922133008,44.22
20240922134008,48.02
20240922135008,58.2
20240922140008,147.41
20240922141008,40.89
20240922142008,19.05
20240922143008,11.05
20240922144008,8.33
20240922145008,7.49
20240922150008,7.01
20240922151008,5.94
20240922152008,1.09
20240922153008,1.89
20240922154008,2.33
20240922155008,2.2
20240922160008,1.0
20240922161008,0.58
20240922162008,0.08
20240922163008,0.0
20240922164008,0.0
20240922165008,0.0
20240928090008,36.95
20240928091008,35.07
20240928092008,44.45
20240928093008,58.83
20240928094008,40.25
20240928095008,45.29
20240928100008,298.09
20240928101008,620.53
20240928102008,846.96
20240928103008,694.0
20240928104008,885.67
20240928105008,942.17
20240928110008,1003.85
20240928111008,787.34
20240928112008,632.75
20240928113008,873.72
20240928114008,1155.3
20240928115008,1170.71
20240928120008,988.74
20240928121008,443.47
20240928122008,618.64
20240928123008,747.49
20240928124008,821.98
20240928125008,732.8
20240928130008,267.96
20240928131008,396.45
20240928132008,843.95
20240928133008,693.09
20240928134008,647.28
20240928135008,572.65
20240928140008,100.66
20240928141008,94.12
20240928142008,290.35
20240928143008,145.45
20240928144008,151.74
20240928145008,79.06
20240928150008,35.14
20240928151008,15.75
20240928152008,16.95
20240928153008,8.4
20240928154008,6.69
20240928155008,7.52
20240928160008,4.74
20240928161008,2.02
20240928162008,1.67
20240928163008,0.43
20240928164008,1.98
20240928165008,1.99
20241011090008,277.76
20241011091008,103.89
20241011092008,71.74
20241011093008,52.77
20241011094008,186.95
20241011095008,37.09
20241011100008,27.81
20241011101008,28.35
20241011102008,28.0
20241011103008,41.37
20241011104008,53.41
20241011105008,49.66
20241011110008,99.09
20241011111008,446.38
20241011112008,121.3
20241011113008,160.11
20241011114008,158.91
20241011115008,101.26
20241011120008,57.81
20241011121008,45.65
20241011122008,41.61
20241011123008,54.18
20241011124008,11.05
20241011125008,21.68
20241011130008,4.53
20241011131008,6.57
20241011132008,7.36
20241011133008,6.79
20241011134008,6.87
20241011135008,4.8
20241011140008,4.08
20241011141008,2.3
20241011142008,1.1
20241011143008,3.88
20241011144008,3.47
20241011145008,0.87
20241011150008,0.15
20241011151008,1.24
20241011152008,2.51
20241011153008,1.22
20241011154008,1.29
20241011155008,0.83
20241011160008,0.72
20241011161008,0.85
20241011162008,0.97
20241011163008,1.01
20241011164008,0.59
20241011165008,0.38
20241016090008,50.48
20241016091008,66.24
20241016092008,35.29
20241016093008,29.41
20241016094008,49.96
20241016095008,44.44
20241016100008,153.97
20241016101008,1300.0
20241016102008,1450.04
20241016103008,1370.68
20241016104008,1237.16
20241016105008,1258.14
20241016110008,1073.32
20241016111008,1279.58
20241016112008,1032.06
20241016113008,1493.03
20241016114008,1561.99
20241016115008,1555.29
20241016120008,1342.73
20241016121008,1251.88
20241016122008,1229.63
20241016123008,1355.21
20241016124008,1198.7
20241016125008,1269.07
20241016130008,564.64
20241016131008,583.86
20241016132008,435.97
20241016133008,326.87
20241016134008,300.69
20241016135008,110.69
20241016140008,117.18
20241016141008,49.23
20241016142008,44.41
20241016143008,17.89
20241016144008,23.55
20241016145008,17.76
20241016150008,18.64
20241016151008,17.15
20241016152008,13.68
20241016153008,9.72
20241016154008,9.0
20241016155008,16.11
20241016160008,17.63
20241016161008,4.02
20241016162008,3.98
20241016163008,1.21
20241016164008,1.2
20241016165008,0.96
20241018090008,7.24
20241018091008,15.49
20241018092008,14.95
20241018093008,38.77
20241018094008,54.05
20241018095008,61.49
20241018100008,78.96
20241018101008,1068.11
20241018102008,1427.59
20241018103008,1438.24
20241018104008,1293.47
20241018105008,1138.74
20241018110008,1073.6
20241018111008,1067.6
20241018112008,1116.47
20241018113008,1347.05
20241018114008,1007.2
20241018115008,1086.06
20241018120008,1461.45
20241018121008,1521.91
20241018122008,1330.64
20241018123008,1633.46
20241018124008,1381.62
20241018125008,1341.82
20241018130008,1525.32
20241018131008,1432.57
20241018132008,1519.53
20241018133008,1206.14
20241018134008,1277.59
20241018135008,1290.26
20241018140008,389.78
20241018141008,39.49
20241018142008,28.57
20241018143008,21.59
20241018144008,19.99
20241018145008,17.02
20241018150008,19.37
20241018151008,21.74
20241018152008,19.07
20241018153008,11.07
20241018154008,6.66
20241018155008,10.93
20241018160008,6.63
20241018161008,2.83
20241018162008,1.67
20241018163008,0.57
20241018164008,0.83
20241018165008,0.67
20241028090008,46.76
20241028091008,45.63
20241028092008,39.14
20241028093008,68.79
20241028094008,67.36
20241028095008,58.85
20241028100008,139.57
20241028101008,157.92
20241028102008,199.36
20241028103008,304.13
20241028104008,618.32
20241028105008,913.48
20241028110008,573.55
20241028111008,278.65
20241028112008,514.8
20241028113008,421.73
20241028114008,402.54
20241028115008,370.42
20241028120008,638.12
20241028121008,145.55
20241028122008,203.52
20241028123008,411.69
20241028124008,760.01
20241028125008,606.32
20241028130008,153.18
20241028131008,115.1
20241028132008,135.97
20241028133008,150.97
20241028134008,94.77
20241028135008,118.71
20241028140008,8.08
20241028141008,6.81
20241028142008,8.4
20241028143008,6.31
20241028144008,7.74
20241028145008,9.51
20241028150008,6.8
20241028151008,4.58
20241028152008,3.56
20241028153008,2.0
20241028154008,1.28
20241028155008,5.27
20241028160008,1.51
20241028161008,1.81
20241028162008,1.92
20241028163008,3.14
20241028164008,2.8
20241028165008,0.83
20240922090009,143.4
20240922091009,102.62
20240922092009,92.11
20240922093009,151.38
20240922094009,122.74
20240922095009,235.79
20240922100009,238.3
20240922101009,159.89
20240922102009,164.96
20240922103009,109.69
20240922104009,103.09
20240922105009,217.86
20240922110009,195.19
20240922111009,421.02
20240922112009,213.19
20240922113009,164.3
20240922114009,133.76
20240922115009,150.87
20240922120009,329.83
20240922121009,284.04
20240922122009,185.95
20240922123009,106.28
20240922124009,42.99
20240922125009,43.91
20240922130009,27.52
20240922131009,31.08
20240922132009,22.58
20240922133009,18.06
20240922134009,25.15
20240922135009,25.78
20240922140009,83.94
20240922141009,29.87
20240922142009,11.97
20240922143009,6.36
20240922144009,6.42
20240922145009,5.05
20240922150009,2.11
20240922151009,1.27
20240922152009,0.0
20240922153009,0.26
20240922154009,2.21
20240922155009,2.09
20240922160009,1.25
20240922161009,0.22
20240922162009,0.06
20240922163009,0.0
20240922164009,0.0
20240922165009,0.0
20240928090009,261.55
20240928091009,389.85
20240928092009,273.16
20240928093009,453.42
20240928094009,631.97
20240928095009,588.97
20240928100009,939.13
20240928101009,827.77
20240928102009,1054.86
20240928103009,1067.59
20240928104009,921.32
20240928105009,946.25
20240928110009,972.14
20240928111009,725.68
20240928112009,647.36
20240928113009,679.27
20240928114009,983.65
20240928115009,801.4
20240928120009,569.61
20240928121009,315.76
20240928122009,247.45
20240928123009,390.65
20240928124009,612.8
20240928125009,270.72
20240928130009,45.5
20240928131009,30.77
20240928132009,338.32
20240928133009,398.0
20240928134009,322.45
20240928135009,179.85
20240928140009,12.38
20240928141009,16.42
20240928142009,127.77
20240928143009,36.94
20240928144009,72.13
